POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,Region 1,,,Region 2,,,Region 3,,,Region 4,,,Region 5,
Insureandgo,Gold (Snow Sports included),43,Days,49,Days,60,64,443.24,797.84,797.84,378.56,681.4,681.4,317.69,571.85,571.85,254.16,457.48,457.48,,,
Insureandgo,Gold (Snow Sports included),50,Days,56,Days,60,64,483.54,870.37,870.37,412.97,743.35,743.35,346.58,623.84,623.84,277.26,499.07,499.07,,,
Insureandgo,Gold (Snow Sports included),57,Days,63,Days,60,64,515.78,928.4,928.4,440.5,792.9,792.9,369.68,665.43,665.43,295.74,532.34,532.34,,,
Insureandgo,Gold (Snow Sports included),64,Days,70,Days,60,64,541.56,974.82,974.82,462.53,832.55,832.55,388.17,698.7,698.7,310.53,558.96,558.96,,,
Insureandgo,Gold (Snow Sports included),71,Days,90,Days,60,64,568.64,1023.56,1023.56,485.65,874.18,874.18,407.57,733.63,733.63,326.06,586.91,586.91,,,
Insureandgo,Gold (Snow Sports included),91,Days,120,Days,60,64,832.42,1498.35,1498.35,710.93,1279.68,1279.68,596.63,1073.94,1073.94,477.31,859.15,859.15,,,
Insureandgo,Gold (Snow Sports included),121,Days,150,Days,60,64,953.72,1716.7,1716.7,814.54,1466.16,1466.16,683.58,1230.44,1230.44,546.86,984.36,984.36,,,
Insureandgo,Gold (Snow Sports included),151,Days,180,Days,60,64,1108.5,1995.29,1995.29,946.72,1704.09,1704.09,794.51,1430.12,1430.12,635.61,1144.1,1144.1,,,
Insureandgo,Gold (Snow Sports included),181,Days,210,Days,60,64,1246.53,2243.76,2243.76,1064.61,1916.3,1916.3,893.45,1608.21,1608.21,714.76,1286.57,1286.57,,,
Insureandgo,Gold (Snow Sports included),211,Days,240,Days,60,64,1434.77,2582.59,2582.59,1225.38,2205.68,2205.68,1028.37,1851.06,1851.06,822.69,1480.85,1480.85,,,
Insureandgo,Gold (Snow Sports included),241,Days,270,Days,60,64,1585.36,2853.64,2853.64,1353.99,2437.18,2437.18,1136.3,2045.34,2045.34,909.04,1636.28,1636.28,,,
Insureandgo,Gold (Snow Sports included),271,Days,300,Days,60,64,1735.95,3124.7,3124.7,1482.6,2668.68,2668.68,1244.24,2239.62,2239.62,995.39,1791.7,1791.7,,,
Insureandgo,Gold (Snow Sports included),301,Days,330,Days,60,64,1882.35,3388.23,3388.23,1607.64,2893.74,2893.74,1349.17,2428.51,2428.51,1079.34,1942.81,1942.81,,,
Insureandgo,Gold (Snow Sports included),331,Days,366,Days,60,64,2037.12,3666.82,3666.82,1739.82,3131.67,3131.67,1460.1,2628.19,2628.19,1168.08,2102.55,2102.55,,,
Insureandgo,Gold (Snow Sports included),1,Days,5,Days,65,74,298.32,536.98,536.98,254.78,458.61,458.61,213.82,384.88,384.88,136.93,246.48,246.48,,,
Insureandgo,Gold (Snow Sports included),6,Days,8,Days,65,74,247.65,445.77,445.77,214.15,385.47,385.47,179.72,323.5,323.5,143.78,258.8,258.8,,,
Insureandgo,Gold (Snow Sports included),9,Days,13,Days,65,74,263.28,473.91,473.91,224.86,404.75,404.75,201.29,362.32,362.32,158.91,286.04,286.04,,,
Insureandgo,Gold (Snow Sports included),14,Days,17,Days,65,74,296.19,533.15,533.15,237.16,426.88,426.88,248.63,447.54,447.54,198.9,358.03,358.03,,,
Insureandgo,Gold (Snow Sports included),18,Days,21,Days,65,74,364.23,655.62,655.62,311.07,559.93,559.93,261.06,469.91,469.91,208.85,375.93,375.93,,,
Insureandgo,Gold (Snow Sports included),22,Days,24,Days,65,74,457.89,824.2,824.2,391.07,703.92,703.92,328.19,590.75,590.75,262.55,472.6,472.6,,,
Insureandgo,Gold (Snow Sports included),25,Days,28,Days,65,74,480.79,865.41,865.41,410.62,739.11,739.11,344.6,620.28,620.28,275.68,496.23,496.23,,,
Insureandgo,Gold (Snow Sports included),29,Days,32,Days,65,74,568.9,1024.01,1024.01,485.87,874.56,874.56,407.75,733.96,733.96,326.2,587.17,587.17,,,
Insureandgo,Gold (Snow Sports included),33,Days,35,Days,65,74,624.49,1124.09,1124.09,533.35,960.03,960.03,447.6,805.69,805.69,358.08,644.55,644.55,,,
Insureandgo,Gold (Snow Sports included),36,Days,42,Days,65,74,710.8,1279.45,1279.45,607.07,1092.72,1092.72,509.47,917.04,917.04,407.57,733.63,733.63,,,
Insureandgo,Gold (Snow Sports included),43,Days,49,Days,65,74,797.84,1436.11,1436.11,681.4,1226.52,1226.52,571.85,1029.33,1029.33,457.48,823.46,823.46,,,
Insureandgo,Gold (Snow Sports included),50,Days,56,Days,65,74,870.37,1566.67,1566.67,743.35,1338.03,1338.03,623.84,1122.91,1122.91,499.07,898.33,898.33,,,
Insureandgo,Gold (Snow Sports included),57,Days,63,Days,65,74,928.4,1671.11,1671.11,792.9,1427.23,1427.23,665.43,1197.77,1197.77,532.34,958.21,958.21,,,
Insureandgo,Gold (Snow Sports included),64,Days,70,Days,65,74,974.82,1754.67,1754.67,832.55,1498.59,1498.59,698.7,1257.66,1257.66,558.96,1006.12,1006.12,,,
Insureandgo,Gold (Snow Sports included),71,Days,90,Days,65,74,1023.56,1842.4,1842.4,874.18,1573.52,1573.52,733.63,1320.54,1320.54,586.91,1056.43,1056.43,,,
Insureandgo,Gold (Snow Sports included),1,Days,5,Days,75,79,364.62,656.31,656.31,311.4,560.53,560.53,261.34,470.41,470.41,167.36,301.25,301.25,,,
Insureandgo,Gold (Snow Sports included),6,Days,8,Days,75,79,302.68,544.83,544.83,261.74,471.13,471.13,219.66,395.39,395.39,175.73,316.31,316.31,,,
Insureandgo,Gold (Snow Sports included),9,Days,13,Days,75,79,321.79,579.22,579.22,274.83,494.69,494.69,246.02,442.83,442.83,194.23,349.61,349.61,,,
Insureandgo,Gold (Snow Sports included),14,Days,17,Days,75,79,362.01,651.62,651.62,289.86,521.74,521.74,303.88,546.99,546.99,243.11,437.59,437.59,,,
Insureandgo,Gold (Snow Sports included),18,Days,21,Days,75,79,445.17,801.31,801.31,380.2,684.36,684.36,319.08,574.34,574.34,255.26,459.47,459.47,,,
Insureandgo,Gold (Snow Sports included),22,Days,24,Days,75,79,559.64,1007.36,1007.36,477.97,860.34,860.34,401.12,722.02,722.02,320.9,577.62,577.62,,,
Insureandgo,Gold (Snow Sports included),25,Days,28,Days,75,79,587.63,1057.73,1057.73,501.87,903.36,903.36,421.18,758.12,758.12,336.94,606.5,606.5,,,
Insureandgo,Gold (Snow Sports included),29,Days,32,Days,75,79,695.32,1251.57,1251.57,593.84,1068.91,1068.91,498.37,897.06,897.06,398.69,717.65,717.65,,,
Insureandgo,Gold (Snow Sports included),33,Days,35,Days,75,79,763.27,1373.88,1373.88,651.87,1173.37,1173.37,547.07,984.73,984.73,437.66,787.78,787.78,,,
Insureandgo,Gold (Snow Sports included),36,Days,42,Days,75,79,868.76,1563.77,1563.77,741.97,1335.55,1335.55,622.68,1120.83,1120.83,498.15,896.66,896.66,,,
Insureandgo,Gold (Snow Sports included),43,Days,49,Days,75,79,975.14,1755.25,1755.25,832.82,1499.08,1499.08,698.93,1258.07,1258.07,559.14,1006.46,1006.46,,,
Insureandgo,Gold (Snow Sports included),50,Days,56,Days,75,79,1063.79,1914.82,1914.82,908.54,1635.36,1635.36,762.47,1372.44,1372.44,609.97,1097.95,1097.95,,,
Insureandgo,Gold (Snow Sports included),57,Days,63,Days,75,79,1134.71,2042.47,2042.47,969.1,1744.39,1744.39,813.3,1463.94,1463.94,650.64,1171.15,1171.15,,,
Insureandgo,Gold (Snow Sports included),64,Days,70,Days,75,79,1191.44,2144.6,2144.6,1017.56,1831.61,1831.61,853.96,1537.13,1537.13,683.17,1229.71,1229.71,,,
Insureandgo,Gold (Snow Sports included),71,Days,90,Days,75,79,1251.01,2251.83,2251.83,1068.44,1923.19,1923.19,896.66,1613.99,1613.99,717.33,1291.19,1291.19,,,
Insureandgo,Gold (Snow Sports included),1,Days,5,Days,80,100,835.82,1504.48,1504.48,713.84,1284.91,1284.91,599.07,1078.33,1078.33,383.63,690.54,690.54,,,
Insureandgo,Gold (Snow Sports included),6,Days,8,Days,80,100,693.85,1248.93,1248.93,599.99,1079.99,1079.99,503.53,906.36,906.36,402.85,725.13,725.13,,,
Insureandgo,Gold (Snow Sports included),9,Days,13,Days,80,100,737.65,1327.77,1327.77,629.99,1133.99,1133.99,563.96,1015.12,1015.12,445.19,801.34,801.34,,,
Insureandgo,Gold (Snow Sports included),14,Days,17,Days,80,100,829.85,1493.74,1493.74,664.45,1196,1196,696.6,1253.87,1253.87,557.28,1003.1,1003.1,,,
Insureandgo,Gold (Snow Sports included),18,Days,21,Days,80,100,1020.48,1836.86,1836.86,871.55,1568.79,1568.79,731.43,1316.57,1316.57,585.14,1053.25,1053.25,,,
Insureandgo,Gold (Snow Sports included),22,Days,24,Days,80,100,1282.89,2309.2,2309.2,1095.66,1972.19,1972.19,919.51,1655.11,1655.11,735.61,1324.09,1324.09,,,
Insureandgo,Gold (Snow Sports included),25,Days,28,Days,80,100,1347.03,2424.66,2424.66,1150.44,2070.8,2070.8,965.48,1737.87,1737.87,772.39,1390.3,1390.3,,,
Insureandgo,Gold (Snow Sports included),29,Days,32,Days,80,100,1593.89,2869.01,2869.01,1361.28,2450.3,2450.3,1142.42,2056.35,2056.35,913.93,1645.08,1645.08,,,
Insureandgo,Gold (Snow Sports included),33,Days,35,Days,80,100,1749.66,3149.39,3149.39,1494.31,2689.76,2689.76,1254.06,2257.32,2257.32,1003.25,1805.85,1805.85,,,
Insureandgo,Gold (Snow Sports included),36,Days,42,Days,80,100,1991.48,3584.67,3584.67,1700.84,3061.51,3061.51,1427.39,2569.3,2569.3,1141.91,2055.44,2055.44,,,
Insureandgo,Gold (Snow Sports included),43,Days,49,Days,80,100,2235.34,4023.61,4023.61,1909.11,3436.39,3436.39,1602.17,2883.91,2883.91,1281.74,2307.13,2307.13,,,
Insureandgo,Gold (Snow Sports included),50,Days,56,Days,80,100,2438.55,4389.39,4389.39,2082.66,3748.79,3748.79,1747.82,3146.08,3146.08,1398.26,2516.87,2516.87,,,
Insureandgo,Gold (Snow Sports included),57,Days,63,Days,80,100,2601.12,4682.01,4682.01,2221.5,3998.71,3998.71,1864.35,3355.82,3355.82,1491.48,2684.66,2684.66,,,
Insureandgo,Gold (Snow Sports included),64,Days,70,Days,80,100,2731.17,4916.11,4916.11,2332.58,4198.64,4198.64,1957.56,3523.61,3523.61,1566.05,2818.89,2818.89,,,
Insureandgo,Gold (Snow Sports included),71,Days,90,Days,80,100,2867.73,5161.92,5161.92,2449.21,4408.58,4408.58,2055.44,3699.8,3699.8,1644.35,2959.84,2959.84,,,
Insureandgo,Bare Essentials ($200 Excess),1,Days,5,Days,18,49,48.47,87.25,87.25,41.4,74.51,74.51,34.74,62.53,62.53,23.73,42.71,42.71,,,
Insureandgo,Bare Essentials ($200 Excess),6,Days,8,Days,18,49,45.27,81.48,81.48,43.47,78.24,78.24,36.48,65.66,65.66,24.92,44.85,44.85,,,
Insureandgo,Bare Essentials ($200 Excess),9,Days,13,Days,18,49,45.63,82.13,82.13,45.64,82.15,82.15,38.3,68.94,68.94,30.65,55.15,55.15,,,
Insureandgo,Bare Essentials ($200 Excess),14,Days,17,Days,18,49,56.36,101.45,101.45,48.13,86.64,86.64,40.39,72.71,72.71,32.32,58.17,58.17,,,
Insureandgo,Bare Essentials ($200 Excess),18,Days,21,Days,18,49,59.18,106.52,106.52,50.54,90.97,90.97,42.42,76.35,76.35,33.93,61.08,61.08,,,
Insureandgo,Bare Essentials ($200 Excess),22,Days,24,Days,18,49,74.39,133.91,133.91,63.54,114.37,114.37,53.33,95.99,95.99,42.66,76.79,76.79,,,
Insureandgo,Bare Essentials ($200 Excess),25,Days,28,Days,18,49,78.11,140.61,140.61,66.72,120.09,120.09,55.99,100.78,100.78,44.79,80.62,80.62,,,
Insureandgo,Bare Essentials ($200 Excess),29,Days,32,Days,18,49,92.43,166.37,166.37,78.94,142.09,142.09,66.25,119.25,119.25,53,95.4,95.4,,,
Insureandgo,Bare Essentials ($200 Excess),33,Days,35,Days,18,49,101.47,182.64,182.64,86.65,155.98,155.98,72.72,130.91,130.91,58.18,104.72,104.72,,,
Insureandgo,Bare Essentials ($200 Excess),36,Days,42,Days,18,49,115.49,207.87,207.87,98.63,177.54,177.54,82.77,149,149,66.22,119.2,119.2,,,
Insureandgo,Bare Essentials ($200 Excess),43,Days,49,Days,18,49,129.63,233.33,233.33,110.71,199.28,199.28,92.91,167.24,167.24,74.33,133.79,133.79,,,
Insureandgo,Bare Essentials ($200 Excess),50,Days,56,Days,18,49,141.42,254.55,254.55,120.77,217.4,217.4,101.36,182.44,182.44,81.09,145.95,145.95,,,
Insureandgo,Bare Essentials ($200 Excess),57,Days,63,Days,18,49,150.84,271.51,271.51,128.83,231.89,231.89,108.12,194.61,194.61,86.49,155.68,155.68,,,
Insureandgo,Bare Essentials ($200 Excess),64,Days,70,Days,18,49,158.38,285.08,285.08,135.27,243.49,243.49,113.52,204.34,204.34,90.82,163.47,163.47,,,
Insureandgo,Bare Essentials ($200 Excess),71,Days,90,Days,18,49,166.3,299.34,299.34,142.03,255.65,255.65,119.2,214.55,214.55,95.36,171.64,171.64,,,
Insureandgo,Bare Essentials ($200 Excess),91,Days,120,Days,18,49,243.44,438.2,438.2,207.92,374.25,374.25,174.48,314.07,314.07,139.59,251.26,251.26,,,
Insureandgo,Bare Essentials ($200 Excess),121,Days,150,Days,18,49,278.92,502.06,502.06,238.21,428.79,428.79,199.92,359.85,359.85,159.93,287.87,287.87,,,
Insureandgo,Bare Essentials ($200 Excess),151,Days,180,Days,18,49,324.18,583.53,583.53,276.87,498.37,498.37,232.36,418.25,418.25,185.89,334.59,334.59,,,
Insureandgo,Bare Essentials ($200 Excess),181,Days,210,Days,18,49,364.55,656.2,656.2,311.35,560.43,560.43,261.3,470.33,470.33,209.03,376.26,376.26,,,
Insureandgo,Bare Essentials ($200 Excess),211,Days,240,Days,18,49,419.61,755.29,755.29,358.36,645.06,645.06,300.75,541.35,541.35,240.6,433.08,433.08,,,
Insureandgo,Bare Essentials ($200 Excess),241,Days,270,Days,18,49,463.64,834.56,834.56,395.98,712.76,712.76,332.32,598.17,598.17,265.85,478.53,478.53,,,
Insureandgo,Bare Essentials ($200 Excess),271,Days,300,Days,18,49,507.68,913.83,913.83,433.59,780.46,780.46,363.88,654.98,654.98,291.11,523.99,523.99,,,
Insureandgo,Bare Essentials ($200 Excess),301,Days,330,Days,18,49,550.5,990.9,990.9,470.16,846.29,846.29,394.57,710.23,710.23,315.66,568.18,568.18,,,
Insureandgo,Bare Essentials ($200 Excess),331,Days,366,Days,18,49,595.76,1072.38,1072.38,508.82,915.87,915.87,427.01,768.62,768.62,341.61,614.9,614.9,,,
Insureandgo,Bare Essentials ($200 Excess),1,Days,5,Days,50,59,49.51,89.12,89.12,42.28,76.11,76.11,35.49,63.88,63.88,24.25,43.64,43.64,,,
Insureandgo,Bare Essentials ($200 Excess),6,Days,8,Days,50,59,46.24,83.23,83.23,44.4,79.92,79.92,37.26,67.07,67.07,25.46,45.83,45.83,,,
Insureandgo,Bare Essentials ($200 Excess),9,Days,13,Days,50,59,46.61,83.9,83.9,46.62,83.92,83.92,39.12,70.43,70.43,31.3,56.34,56.34,,,
Insureandgo,Bare Essentials ($200 Excess),14,Days,17,Days,50,59,57.57,103.63,103.63,49.17,88.51,88.51,41.27,74.28,74.28,33.01,59.42,59.42,,,
Insureandgo,Bare Essentials ($200 Excess),18,Days,21,Days,50,59,60.45,108.81,108.81,51.62,92.93,92.93,43.33,77.99,77.99,34.66,62.39,62.39,,,
Insureandgo,Bare Essentials ($200 Excess),22,Days,24,Days,50,59,76,136.79,136.79,64.91,116.83,116.83,54.47,98.05,98.05,43.58,78.44,78.44,,,
Insureandgo,Bare Essentials ($200 Excess),25,Days,28,Days,50,59,79.79,143.63,143.63,68.15,122.67,122.67,57.2,102.95,102.95,45.76,82.36,82.36,,,
Insureandgo,Bare Essentials ($200 Excess),29,Days,32,Days,50,59,94.42,169.96,169.96,80.64,145.15,145.15,67.67,121.82,121.82,54.14,97.45,97.45,,,
Insureandgo,Bare Essentials ($200 Excess),33,Days,35,Days,50,59,103.64,186.56,186.56,88.52,159.34,159.34,74.29,133.72,133.72,59.43,106.97,106.97,,,
Insureandgo,Bare Essentials ($200 Excess),36,Days,42,Days,50,59,117.97,212.35,212.35,100.76,181.36,181.36,84.56,152.2,152.2,67.64,121.76,121.76,,,
Insureandgo,Bare Essentials ($200 Excess),43,Days,49,Days,50,59,132.42,238.35,238.35,113.09,203.56,203.56,94.91,170.84,170.84,75.92,136.67,136.67,,,
Insureandgo,Bare Essentials ($200 Excess),50,Days,56,Days,50,59,144.45,260.02,260.02,123.37,222.07,222.07,103.54,186.36,186.36,82.83,149.09,149.09,,,
Insureandgo,Bare Essentials ($200 Excess),57,Days,63,Days,50,59,154.08,277.35,277.35,131.6,236.87,236.87,110.44,198.79,198.79,88.35,159.03,159.03,,,
Insureandgo,Bare Essentials ($200 Excess),64,Days,70,Days,50,59,161.78,291.22,291.22,138.18,248.72,248.72,115.97,208.73,208.73,92.77,166.99,166.99,,,
Insureandgo,Bare Essentials ($200 Excess),71,Days,90,Days,50,59,169.88,305.78,305.78,145.09,261.15,261.15,121.76,219.17,219.17,97.41,175.34,175.34,,,
Insureandgo,Bare Essentials ($200 Excess),91,Days,120,Days,50,59,248.68,447.62,447.62,212.38,382.29,382.29,178.24,320.83,320.83,142.6,256.66,256.66,,,
Insureandgo,Bare Essentials ($200 Excess),121,Days,150,Days,50,59,284.92,512.86,512.86,243.33,438,438,204.21,367.59,367.59,163.37,294.07,294.07,,,
Insureandgo,Bare Essentials ($200 Excess),151,Days,180,Days,50,59,331.16,596.08,596.08,282.83,509.09,509.09,237.36,427.24,427.24,189.88,341.79,341.79,,,
Insureandgo,Bare Essentials ($200 Excess),181,Days,210,Days,50,59,372.39,670.31,670.31,318.04,572.48,572.48,266.91,480.44,480.44,213.53,384.35,384.35,,,
Insureandgo,Bare Essentials ($200 Excess),211,Days,240,Days,50,59,428.63,771.53,771.53,366.08,658.93,658.93,307.22,552.99,552.99,245.77,442.4,442.4,,,
Insureandgo,Bare Essentials ($200 Excess),241,Days,270,Days,50,59,473.62,852.51,852.51,404.5,728.09,728.09,339.46,611.03,611.03,271.57,488.83,488.83,,,
Insureandgo,Bare Essentials ($200 Excess),271,Days,300,Days,50,59,518.6,933.48,933.48,442.92,797.25,797.25,371.71,669.07,669.07,297.37,535.26,535.26,,,
Insureandgo,Bare Essentials ($200 Excess),301,Days,330,Days,50,59,562.34,1012.21,1012.21,480.27,864.49,864.49,403.06,725.5,725.5,322.44,580.4,580.4,,,
Insureandgo,Bare Essentials ($200 Excess),331,Days,366,Days,50,59,608.57,1095.44,1095.44,519.76,935.57,935.57,436.19,785.15,785.15,348.96,628.12,628.12,,,
Insureandgo,Bare Essentials ($200 Excess),1,Days,5,Days,60,64,50.03,90.06,90.06,42.73,76.91,76.91,35.87,64.55,64.55,24.49,44.08,44.08,,,
Insureandgo,Bare Essentials ($200 Excess),6,Days,8,Days,60,64,46.73,84.11,84.11,44.87,80.77,80.77,37.66,67.78,67.78,25.71,46.29,46.29,,,
Insureandgo,Bare Essentials ($200 Excess),9,Days,13,Days,60,64,47.1,84.77,84.77,47.12,84.8,84.8,39.54,71.16,71.16,31.63,56.93,56.93,,,
Insureandgo,Bare Essentials ($200 Excess),14,Days,17,Days,60,64,58.18,104.72,104.72,49.69,89.44,89.44,41.7,75.06,75.06,33.36,60.05,60.05,,,
Insureandgo,Bare Essentials ($200 Excess),18,Days,21,Days,60,64,61.08,109.95,109.95,52.17,93.91,93.91,43.79,78.81,78.81,35.03,63.05,63.05,,,
Insureandgo,Bare Essentials ($200 Excess),22,Days,24,Days,60,64,76.8,138.23,138.23,65.59,118.06,118.06,55.04,99.08,99.08,44.04,79.26,79.26,,,
Insureandgo,Bare Essentials ($200 Excess),25,Days,28,Days,60,64,80.63,145.14,145.14,68.87,123.96,123.96,57.8,104.03,104.03,46.23,83.22,83.22,,,
Insureandgo,Bare Essentials ($200 Excess),29,Days,32,Days,60,64,95.41,171.74,171.74,81.49,146.68,146.68,68.39,123.09,123.09,54.71,98.48,98.48,,,
Insureandgo,Bare Essentials ($200 Excess),33,Days,35,Days,60,64,104.73,188.52,188.52,89.45,161.01,161.01,75.07,135.13,135.13,60.06,108.1,108.1,,,
Insureandgo,Bare Essentials ($200 Excess),36,Days,42,Days,60,64,119.21,214.58,214.58,101.82,183.27,183.27,85.45,153.8,153.8,68.36,123.04,123.04,,,
Insureandgo,Bare Essentials ($200 Excess),43,Days,49,Days,60,64,133.81,240.86,240.86,114.28,205.7,205.7,95.9,172.64,172.64,76.73,138.11,138.11,,,
Insureandgo,Bare Essentials ($200 Excess),50,Days,56,Days,60,64,145.97,262.76,262.76,124.67,224.41,224.41,104.63,188.33,188.33,83.7,150.66,150.66,,,
Insureandgo,Bare Essentials ($200 Excess),57,Days,63,Days,60,64,155.71,280.27,280.27,132.98,239.36,239.36,111.6,200.88,200.88,89.28,160.7,160.7,,,
Insureandgo,Bare Essentials ($200 Excess),64,Days,70,Days,60,64,163.49,294.28,294.28,139.64,251.33,251.33,117.18,210.92,210.92,93.74,168.74,168.74,,,
Insureandgo,Bare Essentials ($200 Excess),71,Days,90,Days,60,64,171.67,309,309,146.61,263.91,263.91,123.04,221.47,221.47,98.43,177.18,177.18,,,
Insureandgo,Bare Essentials ($200 Excess),91,Days,120,Days,60,64,251.3,452.33,452.33,214.62,386.32,386.32,180.12,324.21,324.21,144.09,259.37,259.37,,,
Insureandgo,Bare Essentials ($200 Excess),121,Days,150,Days,60,64,287.92,518.25,518.25,245.9,442.62,442.62,206.36,371.46,371.46,165.09,297.16,297.16,,,
Insureandgo,Bare Essentials ($200 Excess),151,Days,180,Days,60,64,334.64,602.35,602.35,285.8,514.44,514.44,239.85,431.74,431.74,191.88,345.38,345.38,,,
Insureandgo,Bare Essentials ($200 Excess),181,Days,210,Days,60,64,376.32,677.37,677.37,321.39,578.51,578.51,269.72,485.5,485.5,215.78,388.4,388.4,,,
Insureandgo,Bare Essentials ($200 Excess),211,Days,240,Days,60,64,433.14,779.65,779.65,369.93,665.87,665.87,310.46,558.81,558.81,248.36,447.05,447.05,,,
Insureandgo,Bare Essentials ($200 Excess),241,Days,270,Days,60,64,478.6,861.48,861.48,408.75,735.75,735.75,343.04,617.46,617.46,274.43,493.97,493.97,,,
Insureandgo,Bare Essentials ($200 Excess),271,Days,300,Days,60,64,524.06,943.31,943.31,447.58,805.64,805.64,375.62,676.12,676.12,300.49,540.89,540.89,,,
Insureandgo,Bare Essentials ($200 Excess),301,Days,330,Days,60,64,568.26,1022.87,1022.87,485.33,873.59,873.59,407.3,733.13,733.13,325.84,586.51,586.51,,,
Insureandgo,Bare Essentials ($200 Excess),331,Days,366,Days,60,64,614.98,1106.96,1106.96,525.23,945.41,945.41,440.78,793.41,793.41,352.63,634.73,634.73,,,
Insureandgo,Bare Essentials ($200 Excess),1,Days,5,Days,65,74,90.06,162.11,162.11,76.91,138.45,138.45,64.55,116.19,116.19,44.09,79.37,79.37,,,
Insureandgo,Bare Essentials ($200 Excess),6,Days,8,Days,65,74,84.11,151.4,151.4,80.77,145.37,145.37,67.78,122,122,46.3,83.34,83.34,,,
Insureandgo,Bare Essentials ($200 Excess),9,Days,13,Days,65,74,84.78,152.6,152.6,84.8,152.64,152.64,71.16,128.1,128.1,56.93,102.48,102.48,,,
Insureandgo,Bare Essentials ($200 Excess),14,Days,17,Days,65,74,104.72,188.5,188.5,89.44,160.99,160.99,75.06,135.11,135.11,60.05,108.08,108.08,,,
Insureandgo,Bare Essentials ($200 Excess),18,Days,21,Days,65,74,109.95,197.92,197.92,93.91,169.04,169.04,78.81,141.86,141.86,63.05,113.49,113.49,,,
Insureandgo,Bare Essentials ($200 Excess),22,Days,24,Days,65,74,138.23,248.81,248.81,118.06,212.51,212.51,99.08,178.34,178.34,79.26,142.67,142.67,,,
Insureandgo,Bare Essentials ($200 Excess),25,Days,28,Days,65,74,145.14,261.26,261.26,123.96,223.13,223.13,104.03,187.25,187.25,83.22,149.81,149.81,,,
Insureandgo,Bare Essentials ($200 Excess),29,Days,32,Days,65,74,171.74,309.13,309.13,146.68,264.02,264.02,123.09,221.57,221.57,98.48,177.26,177.26,,,
Insureandgo,Bare Essentials ($200 Excess),33,Days,35,Days,65,74,188.52,339.35,339.35,161.01,289.82,289.82,135.13,243.23,243.23,108.1,194.58,194.58,,,
Insureandgo,Bare Essentials ($200 Excess),36,Days,42,Days,65,74,214.58,386.24,386.24,183.27,329.88,329.88,153.8,276.84,276.84,123.04,221.47,221.47,,,
Insureandgo,Bare Essentials ($200 Excess),43,Days,49,Days,65,74,240.86,433.55,433.55,205.7,370.27,370.27,172.64,310.74,310.74,138.11,248.59,248.59,,,
Insureandgo,Bare Essentials ($200 Excess),50,Days,56,Days,65,74,262.76,472.96,472.96,224.41,403.93,403.93,188.33,338.99,338.99,150.66,271.2,271.2,,,
Insureandgo,Bare Essentials ($200 Excess),57,Days,63,Days,65,74,280.27,504.49,504.49,239.36,430.86,430.86,200.88,361.59,361.59,160.7,289.27,289.27,,,
Insureandgo,Bare Essentials ($200 Excess),64,Days,70,Days,65,74,294.28,529.71,529.71,251.33,452.4,452.4,210.92,379.67,379.67,168.74,303.73,303.73,,,
Insureandgo,Bare Essentials ($200 Excess),71,Days,90,Days,65,74,309,556.2,556.2,263.91,475.03,475.03,221.47,398.66,398.66,177.18,318.92,318.92,,,
Insureandgo,Bare Essentials ($200 Excess),1,Days,5,Days,75,79,110.07,198.14,198.14,94.01,169.22,169.22,78.89,142.01,142.01,53.89,97,97,,,
Insureandgo,Bare Essentials ($200 Excess),6,Days,8,Days,75,79,98.69,177.63,177.63,98.71,177.68,177.68,82.84,149.11,149.11,56.58,101.85,101.85,,,
Insureandgo,Bare Essentials ($200 Excess),9,Days,13,Days,75,79,107.94,194.29,194.29,103.64,186.56,186.56,86.99,156.56,156.56,69.59,125.25,125.25,,,
Insureandgo,Bare Essentials ($200 Excess),14,Days,17,Days,75,79,127.99,230.38,230.38,109.31,196.77,196.77,91.74,165.13,165.13,73.39,132.1,132.1,,,
Insureandgo,Bare Essentials ($200 Excess),18,Days,21,Days,75,79,134.39,241.9,241.9,114.78,206.6,206.6,96.33,173.39,173.39,77.06,138.71,138.71,,,
Insureandgo,Bare Essentials ($200 Excess),22,Days,24,Days,75,79,168.95,304.11,304.11,144.3,259.73,259.73,121.1,217.97,217.97,96.88,174.38,174.38,,,
Insureandgo,Bare Essentials ($200 Excess),25,Days,28,Days,75,79,177.4,319.31,319.31,151.51,272.71,272.71,127.15,228.87,228.87,101.72,183.1,183.1,,,
Insureandgo,Bare Essentials ($200 Excess),29,Days,32,Days,75,79,209.91,377.83,377.83,179.27,322.7,322.7,150.45,270.81,270.81,120.36,216.65,216.65,,,
Insureandgo,Bare Essentials ($200 Excess),33,Days,35,Days,75,79,230.42,414.76,414.76,196.79,354.22,354.22,165.15,297.28,297.28,132.12,237.83,237.83,,,
Insureandgo,Bare Essentials ($200 Excess),36,Days,42,Days,75,79,262.27,472.08,472.08,223.99,403.18,403.18,187.98,338.36,338.36,150.38,270.69,270.69,,,
Insureandgo,Bare Essentials ($200 Excess),43,Days,49,Days,75,79,294.38,529.88,529.88,251.42,452.56,452.56,211,379.8,379.8,168.8,303.84,303.84,,,
